bicycle,car,public_transportation,walked,bicycle_percent,car_percent,public_transportation_percent,walked_percent
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
4300.0,24712.0,101290.0,9851.0,2.6,15.0,61.6,6.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
0.0,1668.0,4337.0,1179.0,0.0,21.3,55.3,15.0
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
135.0,2690.0,7632.0,1661.0,1.0,20.6,58.4,12.7
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
59.0,2489.0,9137.0,1313.0,0.4,17.3,63.4,9.1
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
608.0,1749.0,15632.0,3219.0,2.2,6.4,57.5,11.8
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
703.0,12063.0,64142.0,11279.0,0.7,11.9,63.5,11.2
